num_debate,canal,username,fecha,comentario,num_likes,comentario_editado,Claudia,Maynez,Ninguno,Xóchitl,topic
2,adn40,ElizaSantamuertenegra,28/04/2024,Emiliano Zapata Veracruz ahy terracería muchos años sin pavimento esperemos que XOCHITL haga esos caminos que tanta falte hace..,1,emiliano zapata veracruz ahí terracería muchos años sin pavimento esperemos que xochitl haga esos caminos que tanta falte hace..,0,0,0,-1,1
2,adn40,luisangelacopajimenez3910,28/04/2024,Xochitl me da pena agena!!! Que horror...,0,xochitl me da pena agena!!!que horror...,0,0,0,-1,-1
2,adn40,rodrigoramirez9789,28/04/2024,Cuál es el debate si están leyendo las respuestas,3,cuál es el debate si están leyendo las respuestas,0,-1,-1,0,6
2,adn40,marthajuliavizcarra8161,28/04/2024,Mi voto es para Claudia y Morena!!!,31,mi voto es para claudia y morena!!!,1,0,0,0,-1
2,adn40,PERITO67,28/04/2024,"Que buen poeta salió ese sr, Jorge la vdd no hay prosperidad en su propuestas, señora  Claudia deje su arrogancia por un lado soñar no cuesta nada pero sus propuestas  son interesantes lo único  es que si piensa construir paneles solares en todo el pais pues nada mas que no vallan hacerlos como las obras que se le callaron en México y hablando de trenecitos espero que estos no se le descarrilen en fin que tenga suerte para el día dos y  en relacion a la señora. xochitl sus propuestas están bien  fundamentadas pero ya no  debería de perder el tiempo en recordarle a la señora. Claudia tantos errores porque cada que le recuerda algo esta pone una cara de yo no fui al igual le deseo que tenga suerte y de ser la próxima presidente cumpla con todas sus metas y de pasadita sin temor a equivocarse no se tiente el corazón para meter a la cárcel a todos esos que dicen ser corrector que ya sabemos que son corruptos jajajaja",0,"que buen poeta salió ese sr,jorge la vdd no hay prosperidad en su propuestas,señora claudia deje su arrogancia por un lado soñar no cuesta nada pero sus propuestas son interesantes lo único es que si piensa construir paneles solares en todo el pais pues nada más que no vallan hacerlos como las obras que se le callaron en méxico y hablando de trenecitos espero que estos no se le descarrilen en fin que tenga suerte para el día dos y en relacion a la señora.xochitl sus propuestas están bien fundamentadas pero ya no debería de perder el tiempo en recordarle a la señora.claudia tantos errores porque cada que le recuerda algo esta pone una cara de yo no fui al igual le deseo que tenga suerte y de hacer la próxima presidente cumpla con todas sus metas y de pasadita sin temor a equivocarse no se tiente el corazón para meter a la cárcel a todos esos que dicen hacer corrector que ya sabemos que son corruptos jajajaja",1,1,0,-1,-1
2,adn40,rosaperezrosas9204,28/04/2024,"Pues yo soy apartidista, no tengo preferencia por ningun candidato y tampo estoy en contra de ninguno, pero veo con mucha tristeza una realidad que desalienta: El dinero no alcanza para nada; la inseguridad en todo el pais es alarmante,  las carreteras  se han vuelto muy peligrosas y los mexicanos ya no somos libres de transitar con tranquilidad en nuestro pais, la extorsion tiene asoleados a los mexicanos y todos los dias desaparecen personas y  muchas aparecen muertas,  todo esto es cotidiano y no creo que haya quien  me pueda decir que es mentira. Los actuales gobernantes pueden decir muchas cosas, pero ofenden la inteligencia de los mexicanos afirman que las cosas estan mejor que antes, yo veo mucha impunidad e  injusticia, tambien dicen que ven felices a las personas. Yo veo una realidad muy diferente.",2,"pues yo soy apartidista,no tengo preferencia por ningun candidato y tampo estoy en contra de ninguno,pero veo con mucha tristeza una realidad que desalienta:el dinero no alcanza para nada;la inseguridad en todo el pais es alarmante,las carreteras se han vuelto muy peligrosas y los mexicanos ya no somos libres de transitar con tranquilidad en nuestro pais,la extorsion tiene asoleados a los mexicanos y todos los dias desaparecen personas y muchas aparecen muertas,todo esto es cotidiano y no creo que haya quien me pueda decir que es mentira.los actuales gobernantes pueden decir muchas cosas,pero ofenden la inteligencia de los mexicanos afirman que las cosas estan mejor que antes,yo veo mucha impunidad e injusticia,tambien dicen que ven felices a las personas.yo veo una realidad muy diferente.",-1,-1,0,-1,1
2,adn40,ElizaSantamuertenegra,28/04/2024,"Peña nieto no hizo esos desastres,EL NO TRABAJABA EN PEMEX jajaja no razonan,PEMEX ES RESPONSABLE sus ingenieros balines",2,"peña nieto no hizo esos desastres,el no trabajaba en pemex jajaja no razonan,pemex es responsable sus ingenieros balines",-1,-1,0,-1,-1
2,adn40,ElizaSantamuertenegra,28/04/2024,"Y se descarrilan a cada rato sus trenes,ya se resolvió el robo de las vias patito ..cuanta mentira",4,"y se descarrilan a cada rato sus trenes,ya se resolvió el robo de las vias patito..cuanta mentira",-1,-1,0,-1,-1
2,adn40,dracko13ikari,28/04/2024,Tu lo dijiste xochitl q los 8bas a quitar,2,tu lo dijiste xochitl que los vas a quitar,0,0,0,-1,-1
2,adn40,user-mj2tt7xk4e,28/04/2024,ups jajajaja chochil  no levantas,0,ups jajajaja xochitl no levantas,0,0,0,-1,0
2,adn40,marycanales1735,28/04/2024,Ya empezamos mal; ya me robaron 16 min de mi vida.,0,ya empezamos mal;ya me robaron 16 min de mi vida.,-1,-1,-1,0,0
2,adn40,alejandrinarios7423,28/04/2024,Ya salio el peine es por que cluau  si es profesional,2,ya salio el peine es por que cluau si es profesional,-1,0,0,0,0
2,adn40,armandogastelum6825,28/04/2024,Como diria xochitl.... Si ves los debates y aun así votas por xochitl.... Es que eres muy wey!!!!,2,como diría xochitl....si ves los debates y aún así votas por xochitl....es que eres muy wey!!!!,0,0,0,-1,-1
2,adn40,ElizaSantamuertenegra,28/04/2024,Los paneles solares son carisimos yo tengo porque no bo ahy luz de poste en mi comunidad donde tengo casa...maynes te comprometes en algo que es caro .. XOCHITL SI LE CREO,3,los paneles solares son carisimos yo tengo porque no no ahí luz de poste en mi comunidad donde tengo casa...maynez te comprometes en algo que es caro..xochitl si le creo,0,-1,0,-1,-1
2,adn40,ElizaSantamuertenegra,28/04/2024,YUNES  Y XOCHITL,2,yunes y xochitl,0,0,0,1,0
2,adn40,maribelnunez5648,28/04/2024,"No seas mentirosa dijistes que no habías terminado no seas mentirosa todo está allí grabado OK ay dios mío, bendita redes sociales que todo queda allí",3,"no seas mentirosa dijistes que no habías terminado no seas mentirosa todo está allí grabado de acuerdo ay dios mío,bendita redes sociales que todo queda allí",-1,0,-1,0,9
2,adn40,adolfogutierrez9156,28/04/2024,xochitl no piensa desarrollar y mejorar el país nomás es bueno para atacar el mejor candidato es Claudia,5,xochitl no piensa desarrollar y mejorar el país nomás es bueno para atacar el mejor candidato es claudia,1,0,0,-1,-1
2,adn40,josemmadriz,28/04/2024,Colombia México y  Venezuela,0,colombia méxico y venezuela,1,0,0,0,1
2,adn40,user-hm9gw2pc3x,28/04/2024,Esta viejita de xochil no la deja pensar bien su embarazo .que por siento y tiene 23 meses de embarazo ya le falta un mes y yaaaa,0,esta viejita de xochitl no la deja pensar bien su embarazo.que por siento y tiene 23 meses de embarazo ya le falta un mes y yaaaa,0,0,0,-1,-1
2,adn40,ElviaEscobedo-ir8vx,28/04/2024,Mi voto para Claudia!!,5,mi voto para claudia!!,1,0,0,0,2
2,adn40,anayelyfuentes8926,28/04/2024,enti confiamos ..doctora claudia ...asi como le dijeron anuestro cabesita de algodon...no nod puedes fallar .porque estamos seguros que ganara la presidencia,0,enti confiamos..doctora claudia...así como le dijeron anuestro cabesita de algodon...no nos puedes fallar.porque estamos seguros que ganara la presidencia,1,0,0,0,3
2,adn40,socorroaquino9139,28/04/2024,"Xochitl, si nos van a perdonar impuestos, cómo podremos reclamar tu desempeño?. Energía de Iberdrola? NO GRACIAS",3,"xochitl,si nos van a perdonar impuestos,cómo podremos reclamar tu desempeño?.energía de iberdrola?no gracias",0,0,0,-1,-1
2,adn40,user-de3rx5bk3u,28/04/2024,"Ganará maynez... y ojo NO digo que sea la mejor opción. Pero apoco siempre gana la mejor opción? .. México NO esta listo para que el presidente sea una mujer, y NO es mi manera de pensar yo NO apoyo esto pero es una realidad... aparte quien va ser la primera dama? hehe",1,"ganará maynez...y ojo no digo que sea la mejor opción.pero apoco siempre gana la mejor opción?..méxico no esta listo para que el presidente sea una mujer,y no es mi manera de pensar yo no apoyo esto pero es una realidad...aparte quien va hacer la primera dama?hehe",0,1,0,0,-1
2,adn40,ramonvillarrealmata4436,28/04/2024,Maynez los jóvenes saben que no devén votar por un candidato de relleno por Samuel se bajó de la contienda,1,maynez los jóvenes saben que no devén votar por un candidato de relleno por samuel se bajó de la contienda,0,-1,0,0,39
2,adn40,misaelperez4296,28/04/2024,Los campesinos estamos felices con fertilizante gratis,2,los campesinos estamos felices con fertilizante gratis,0,0,-1,0,-1
2,adn40,ElizaSantamuertenegra,28/04/2024,Claudia te viene grande lo de nc...en Sinaloa hicieron a delincuentes carreteras y en Veracruz ahy caminos sin arreglar,0,claudia te viene grande lo de narcotráfico...en sinaloa hicieron a delincuentes carreteras y en veracruz ahí caminos sin arreglar,-1,0,0,0,1
2,adn40,user-mr6hl9qd1j,28/04/2024,Palabra de sabiduria la ignorante grita ls sabía calla y contesta tranquilamente y se defiende,4,palabra de sabiduria la ignorante grita la sabía calla y contesta tranquilamente y se defiende,-1,-1,0,-1,-1
2,adn40,aurelioortiz691,28/04/2024,Que quieren q publique lo q ustedes quieren?...saben q no,0,que quieren que publique lo que ustedes quieren?...saben que no,0,-1,-1,0,0
2,adn40,bolisuan,28/04/2024,X solo ataca no propone,1,x solo ataca no propone,-1,-1,0,-1,21
2,adn40,ramonvillarrealmata4436,28/04/2024,xochitl dice que va a regresar lo que se robó,1,xochitl dice que va a regresar lo que se robó,0,0,0,-1,-1
2,adn40,ivanalejandrocruzchavez7024,28/04/2024,La xochitl solo quiere pelear no propone nada bueno párese que está lo más seguro es que va ha perder haber si no dicen que no se valió porque esta loca la vieja,3,la xochitl solo quiere pelear no propone nada bueno párese que está lo más seguro es que va ha perder haber si no dicen que no se valió porque esta loca la vieja,0,0,0,-1,-1
2,adn40,jralarcon7832,28/04/2024,Cómo le en canta el pedo ala xochil,2,cómo le en canta el pedo a la xochitl,0,0,0,-1,0
2,adn40,antonioarriaga7466,28/04/2024,La gelatinas su cara que pone la neta me cago de la risa,0,la gelatinas su cara que pone la neta me cagó de la risa,0,0,0,-1,0
2,adn40,user-ld7xf1md6h,28/04/2024,Y ese aumento de salario lo iso morena el prian lo subio una miseria,0,y ese aumento de salario lo hizo morena el prian representado por xochitl lo subio una miseria,1,0,0,-1,-1
2,adn40,mireyagalvanyanez5583,28/04/2024,XQ no contesta la señora Claudia,0,porque no contesta la señora claudia,-1,0,0,0,-1
2,adn40,lyliumspadilla4102,28/04/2024,La mirada de xochitl es como si le estuvieran diciendo que decir otra vez traera chicharo??? ️️️️,0,la mirada de xochitl es como si le estuvieran diciendo que decir otra vez traera chicharo???️️️️,0,0,0,-1,0
2,adn40,ElizaSantamuertenegra,28/04/2024,Gente desempleada de edad entre 30 y 35 y 40 años y ellos no importan...por Dios cuanto engañador aqui,1,gente desempleada de edad entre 30 y 35 y 40 años y ellos no importan...por dios cuanto engañador aqui,-1,-1,-1,0,35
2,adn40,luzcaceress8986,28/04/2024,"Maynez... que claridad, apoyando a Morena, quienes le den su voto lo sumarán a Claudia. Son la misma 3scori 4",1,"maynez...que claridad,apoyando a morena,quienes le den su voto lo sumarán a claudia.son la misma 3scori 4",1,1,0,0,2
2,adn40,Gerardo-wm8ns,28/04/2024,Baila morena Baila morena,0,baila morena baila morena,1,0,0,0,-1
2,adn40,socorroaquino9139,28/04/2024,XOCHITL REPITE RESPUESTA EN DOS PREGUNTAS,0,xochitl repite respuesta en dos preguntas,0,0,0,-1,-1
2,adn40,ElizaSantamuertenegra,28/04/2024,"En un solo lugar Claudia central de abastos de ricos, empresariales,,y porque esta tan abandonado los municipios cerca de Xalapa Veracruz encuanto a luz",2,"en un solo lugar claudia central de abastos de ricos,empresariales,,y porque esta tan abandonado los municipios cerca de xalapa veracruz encuanto a luz",-1,0,0,0,1
2,adn40,miguelguzman8458,28/04/2024,"Xochitl Galvez se ve en un espejo la candidata de las mentiras y de la corrupción es Xochitl Galvez, la candidata del prian ya no engañan  a nadie.",0,"xochitl galvez se ve en un espejo la candidata de las mentiras y de la corrupción es xochitl galvez,la candidata del prian representado por xochitl ya no engañan a nadie.",0,0,0,-1,15
2,adn40,ElviaEscobedo-ir8vx,28/04/2024,Se la pasa criticando y no  hay propuesta con la candidata del prian,4,se la pasa criticando y no hay propuesta con la candidata del prian representado por xochitl,0,0,0,-1,-1
2,adn40,PerlaGutierrez-uq7xe,28/04/2024,Claudia la mejor,7,claudia la mejor,1,0,0,0,16
2,adn40,salvadorluna,28/04/2024,"AL INE LE SOLICITO EN LAS FUTUROS DEBATES, NO PERMITAN A LOS CONTENDIENTES INSULTARSE.",4,"al ine le solicito en las futuros debates,no permitan a los contendientes insultarse.",0,-1,-1,0,6
2,adn40,slavyillboy7253,28/04/2024,"Claudia presidenta y que no se olvide que la mano de obra mexicana es uno de los grandes engranes de mi México 🇲🇽,vamos con la 4T.",20,"claudia presidenta y que no se olvide que la mano de obra mexicana es uno de los grandes engranes de mi méxico🇲🇽,vamos con la 4ta transformación.",1,0,0,0,1
2,adn40,franciscojaviercolesioange3469,28/04/2024,Ami ya casi no me importa lo que tanto dicen y lo que más me duele es que ninguno de los tres habla de la problema de seguridad eso sí está horrible y me preocupa por todos los niños y niñas que apenas van creciendo.,2,a mi ya casi no me importa lo que tanto dicen y lo que más me duele es que ninguno de los tres habla de la problema de seguridad eso sí está horrible y me preocupa por todos los niños y niñas que apenas van creciendo.,-1,-1,0,-1,-1
2,adn40,rigobertotorres2505,28/04/2024,"Arriba Claudia, fuera cochil",17,"arriba claudia,fuera xochitl",1,0,0,-1,-1
2,adn40,user-id3kf5fe9y,28/04/2024,Con Claudia hasta la Presidencia de la República,31,con claudia hasta la presidencia de la república,1,0,0,0,14
2,adn40,alejandrinarios7423,28/04/2024,Para atras ni para agarrar vuelo seguimos adelante con claudia,23,para atras ni para agarrar vuelo seguimos adelante con claudia,1,0,0,0,8
2,adn40,jonathanocielsanchezvazque5981,28/04/2024,Menos propagandas !!! Dinero tirado ala basura .... Apoyo a la humanidad que vive en estado marginal,0,menos propagandas!!!dinero tirado a la basura....apoyo a la humanidad que vive en estado marginal,-1,0,-1,0,-1
2,adn40,user-dk2lx8lo6m,28/04/2024,xochitl Gálvez puro tirarle a Claudia no sabe otra cosa,5,xochitl galvez puro tirarle a claudia no sabe otra cosa,0,0,0,-1,0
2,adn40,veronicamartinez6998,28/04/2024,Prefiero a la Dra Claudia como Presidenta,23,prefiero a la doctora claudia como presidenta,1,0,0,0,3
