"User","arroba","hora de publicación","comentario","comentario_editado","Xóchitl","Claudia","Maynez","Ninguno"
"Aldo Zavala 🌍","@Aldo_Z","18:59","Santiago Taboada se convertiría en el primer jefe de gobierno, electo democráticamente, de la CDMX y ajeno a la izquierda. Un acontecimiento histórico desde la llegada de Cuauhtémoc Cárdenas en 1997.  EleccionesMéxico2024  YaVoté  XochiltlGálvezPresidenta24","santiago Taboada se convertiría en el primer jefe de gobierno,electo democráticamente,de la Ciudad de México y ajeno a la izquierda.un acontecimiento histórico desde la llegada de cuauhtémoc cárdenas en 1997.elecciones en méxico 2024 ya voté xochitl galvez presidenta 2024","1","-1","0","0"
"NX Noticias","@NXNoticias","18:58","Según información estadística de N+, El Financiero proyecta a Sheinbaum como la ganadora de esta elección presidencial. Información en proceso…  EleccionesMéxico2024","según información estadística de n,el financiero proyecta a sheinbaum como la ganadora de esta elección presidencial.información en proceso elecciones en méxico 2024","0","1","0","0"
"Canal 13 Guadalajara","@C13Guadalajara","18:57"," UltimaHora l @ClaudDelgadillo de la coalición  SigamosHaciendoHistoria se dice ganadora con 43% de los votos🗳️📝.  Noti13Elecciones  EleccionesMéxico2024","última hora l clauddelgadillo de la coalición sigamos haciendo historia se dice ganadora con 43 de los votos.noticiero de elecciones elecciones en méxico 2024","0","1","0","0"
"Luna lunera","@SuchiapaSelene","18:32","Los 'perdedores' se ven felices y los 'ganadores' traen tremendas jetas… pero Televisa, acatando órdenes salió a dar un triunfo con quién sabe qué datos. Los rostros no mienten… al tiempo, porque  YoVotéPorXóchitl.","los perdedores se ven felices y los ganadores traen tremendas jetas pero televisa,acatando órdenes salió a dar un triunfo con quién sabe qué datos.los rostros no mienten al tiempo,porque ya voté por xochitl.","1","-1","0","0"
"Patricia Ramos","@PatriciaRamosTV","18:59","El podium que han colocado en el zócalo o plaza principal de la capital mexicana dice @claudia sheinbaum presidenta. Esto antes de conocerse los resultados oficiales de la jornada electoral.  EleccionesMexico2024","el podium que han colocado en el zócalo o plaza principal de la capital mexicana dice claudia sheinbaum presidenta.esto antes de conocerse los resultados oficiales de la jornada electoral.elecciones en méxico 2024","0","1","0","0"
"Chema Téllez","@SoyChemaTellez","18:59","¡El  PRI da como ganadora de la Presidencia de México a  XóchiltGálvez! 😱🇲🇽🗳️  EleccionesMéxico2024","¡el pri representado por xochitl da como ganadora de la presidencia de méxico a xóchiltgálvez!elecciones en méxico 2024","1","0","0","0"
"White Label","@churromansini","19:59","Pre de votos en actas contabilizadas, Claudia Sheinbaum con un 58% de los votos, valió madre  EleccionesMéxico2024  EsClaudiaPresidentaDeMéxico","pre de votos en actas contabilizadas,claudia sheinbaum con un 58 de los votos,valió madre elecciones en méxico 2024 Claudia será presidenta de México","0","1","0","0"
"Italo Caro ⚔️🛡️🎮","@italo_caro","19:59","Y comienzan ... Los 2024 juegos del hambre...  EleccionesMéxico2024","y comienzan...los 2024 juegos del hambre...elecciones en méxico 2024","-1","-1","-1","0"
"Barbón","@Isra_GuerreroB","19:59","Así arranca el PREP del INE:  EleccionesMéxico2024","así arranca el PREP del INE:elecciones en méxico 2024","1","0","0","0"
"Ángel Metropolitano","@angelmetropoli","19:59","🗳️  EleccionesMéxico2024 l Alicia Bárcena, afirmó en su cuenta de la red social X que la votación de los mexicanos en el exterior mostró una “afluencia extraordinaria”.  INE  México","elecciones en méxico 2024 l alicia bárcena,afirmó en su cuenta de la red social  porque la votación de los mexicanos en el exterior mostró una afluencia extraordinaria.INE méxico","0","1","0","0"
"Graymer Méndez","@graymermendez","19:59"," México tiene la primera mujer en la historia democrática en ser Presidente de la nación Azteca @claudia sheinbaum  EleccionesMéxico2024 @RedAMLOmx","méxico tiene la primera mujer en la historia democrática en hacer presidente de la nación azteca claudia sheinbaum elecciones en méxico 2024 redamlomx","0","1","0","0"
"Carlos Ramirez Zago","@carlos_ramzago","19:59","Los primeros datos del  PREP favoreciendo a Claudia Sheinbaum @claudia sheinbaum  EleccionesMéxico2024","los primeros datos del PREP favoreciendo a claudia sheinbaum claudia sheinbaum elecciones en méxico 2024","0","1","0","0"
"Arcz","@lArczl","19:59","Xóchitl viendo el resultado del PREP donde gana Claudia xd  EleccionesMéxico2024","xochitl viendo el resultado del PREP donde gana claudia xd elecciones en méxico 2024","-1","1","0","0"
"ALFREDOMATTA","@ALFREDOMATT4","19:59","ARRANCA EL PREP CON CLAUDIA SHEINBAUM GANADORA. Supera a Xochitl por el DOBLE de votos!!! 35% Xochitl vs 65% Claudia! No que las encuestas estaban cuchareadas?  Prep  ClaudiaPresidentaDeMéxico2024  Ganadora  EleccionesMx2024  EleccionesMéxico2024  Televisa  Ganamos 'Ganó Claudia'","arranca el PREP con claudia sheinbaum ganadora.supera a xochitl por el doble de votos!!!35 xochitl contra 65 claudia!no que las encuestas estaban cuchareadas?PREP claudia será la siguiente presidenta de méxico en 2024 ganadora elecciones en méxico 2024 elecciones en méxico 2024 televisa ganamos ganó claudia","-1","1","0","0"
"Enrique Villanueva - El Opinador","@ElOpinadorTV","19:59","El gran perdedor, la ciudadanía. El INE proyecta participación en las votaciones del 56.61% Seguimos buenos para quejarnos, pero no para levantarnos y hacer algo al respecto. Y con la güeva como bandera, México seguirá inmóvil con y sin políticos.  EleccionesMéxico2024","el gran perdedor,la ciudadanía.el INE proyecta participación en las votaciones del 56.61 seguimos buenos para quejarnos,pero no para levantarnos y hacer algo al respecto.y con la güeva como bandera,méxico seguirá inmóvil con y sin políticos.elecciones en méxico 2024","0","-1","-1","0"
"🇲🇽@RomanoXIV♥","@RomanoXIV","19:59"," XochitlALV  EleccionesMéxico2024 Habemus Presidenta. Van a reunirse en el Zócalo para festejar. Claudia Sheimbaum Pardo Presidenta De Los Estados Unidos Mexicanos.","vete a la verga xochitl elecciones en méxico 2024 habemus presidenta.van a reunirse en el zócalo para festejar.claudia sheinbaum pardo presidenta de los#Estadosunidos mexicanos.","-1","1","0","0"
"Meraki Seguros","@MerakiSeguros","19:59","Que forma tan OGT de revolver a las personas al votar poniendo varios partidos en vez de uno solo con el nombre del candidato y punto.  EleccionesMéxico2024  VolaréTour2024  YaVoté","que forma tan ogt de revolver a las personas al votar poniendo varios partidos en vez de uno solo con el nombre del candidato y punto.elecciones en méxico 2024 volaré tour 2024 ya voté","0","0","-1","1"
"❤‍🔥","@nightschild1","19:59","la derecha no soportó  XóchitlGálvezPresidenta  EleccionesMéxico2024  ClaudiaPresidentaDeMéxico2024  YaVoté","la derecha no soportó xochitl gálvez será la presidenta elecciones en méxico 2024 claudia será la siguiente presidenta de méxico en 2024 ya voté","-1","1","0","0"
"Abel Muciño","@AbelMucino","19:59","Se acerca el caos en  MEXICO  EleccionesMéxico2024 @INEMexico  Xalapa","se acerca el caos en méxico elecciones en méxico 2024 INE México xalapa","1","0","0","0"
"Hitoshi Demegawa","@KiraLiebhaber","19:59","'Hoy, los ciudadanos y ciudadanas fueron a votar por candidatos y candidatas, donde funcionarios y funcionarias estuvieron al pie del cañon para orientarlos y orientarlas a fin de que todos y todas emitieran su voto.' Parecen retrasados mentales. Retrógradas  EleccionesMéxico2024","hoy,los ciudadanos y ciudadanas fueron a votar por candidatos y candidatas,donde funcionarios y funcionarias estuvieron al pie del cañon para orientarlos y orientarlas a fin de que todos y todas emitieran su voto.parecen retrasados mentales.retrógradas elecciones en méxico 2024","0","-1","-1","-1"
"Alerta Mundo 24","@ALERTAMUNDO24","19:58","ÚLTIMA HORA MÉXICO 🚨 🇲🇽  PREP RESULTADOS PRELIMINARES elecciones presidenciales México. Actas capturadas 582  EleccionesMéxico2024  México  EsClaudiaPresidentaDeMéxico  XóchitlGálvezPresidenta","última hora méxico PREP resultados preliminares elecciones presidenciales méxico.actas capturadas 582 elecciones en méxico 2024 méxico Claudia será presidenta de México xochitl gálvez será la presidenta","1","1","0","0"
"Majo Poncino","@MajoPoncino","19:57","Hoy México eligió a su primera presidenta mujer de su historia @claudia sheinbaum 🇲🇽 🫶🏼  EsClaudiaPresidentaDeMéxico  EleccionesMéxico2024","hoy méxico eligió a su primera presidenta mujer de su historia claudia sheinbaum Claudia será presidenta de México elecciones en méxico 2024","0","1","0","0"
"🅿️inche🅱️rady 𝕏 👻","@_pinchebrady","19:57","A mamarla hijos de prra, no que no ganaba  claudia sheinbaumbaumPresidenta? Jajajajaja viva la 4t putisima madre  EleccionesMéxico2024  EsClaudiaPresidentaDeMéxico","a mamarla hijos de perra,no que no ganaba Claudia Sheinbaum presidenta?jajajajaja viva la 4ta transformación putisima madre elecciones en méxico 2024 Claudia será presidenta de México","0","1","0","0"
"Brisa Reyes","@reygarb2006","19:57"," EleccionesMéxico2024  ClaudiaPresidentaDeMéxico2024 Ya ganamos, México tiene a la primera PRESIDENTA de México.","elecciones en méxico 2024 claudia será la siguiente presidenta de méxico en 2024 ya ganamos,méxico tiene a la primera presidenta de méxico.","0","1","0","0"
"ABCD NOTICIAS OFICIAL","@NoticiasAbcd","19:55"," ÚLTIMAHORA  AlMomento | Primeros resultados del PREP con corte a las 20:00 horas (hora de la  CDMX). Sigue en este hilo 🧵 las actualizaciones. ⬇️  ABCDNoticias  EleccionesMéxico2024  Elecciones2024MX","última hora al momento primeros resultados del PREP con corte a las 20:00 horas(hora de la Ciudad de México).sigue en este hilo las actualizaciones.noticias elecciones en méxico 2024 elecciones en méxico 2024","1","0","0","0"
"𝕏arli Rubio","@CapXarli","19:59","Cálmense...a penas van el 0.6% de las actas computadas. La noche es larga.  EleccionesMéxico2024  prep  EleccionesMéxico2024  ElecciónPresidencial  EleccionesMéxico","cálmense...a penas van el 0.6 de las actas computadas.la noche es larga.elecciones en méxico 2024 PREP elecciones en méxico 2024 elección presidencial elecciones en méxico","1","0","0","1"
"Jhonatan J. de los Santos","@delossantosuy","19:59","México hace historia. Felicitaciones Presidenta electa, Dra. @claudia sheinbaum por la aplastante victoria. 🇲🇽✊🏻🇺🇾 México nos da un gran ejemplo y nos ilusiona.  EsClaudiaPresidentaDeMéxico  EleccionesMéxico2024","méxico hace historia.felicitaciones presidenta electa,doctora.claudia sheinbaum por la aplastante victoria.méxico nos da un gran ejemplo y nos ilusiona.Claudia será presidenta de México elecciones en méxico 2024","0","1","0","0"
"Oscar Peñaloza Pérez","@OscarPenaloza26","19:59","Se sigue haciendo Historia, la primera Presidenta de México y la primera mujer en América del Norte. 🇲🇽🗳️✅  ClaudiaPresidentaDeMexico  EleccionesMéxico2024","se sigue haciendo historia,la primera presidenta de méxico y la primera mujer en américa del norte.Claudia será presidenta de México elecciones en méxico 2024","0","1","0","0"
"Noticias Gdl","@NoticiasGdl_Mx","19:59","🗳️ Urna2024: Juan José Frangie, candidato de Movimiento Ciudadano a Zapopan, informa que los resultados le favorecen y “que ya ganó las elecciones”  EleccionesMéxico2024  Elecciones2024Mx","urna2024:juan josé frangie,candidato de movimiento ciudadano a zapopan,informa que los resultados le favorecen y que ya ganó las elecciones elecciones en méxico 2024 elecciones en méxico 2024","0","0","1","1"
"Jj","@jjemptysoul","19:59","A las 8:28pm  claudia sheinbaumbaum acaba de rebasar el 60% de los votos.  XochitlGalvez pasa a 28.33%.  Maynez llega a 8.7% según el  PREP  EleccionesMéxico2024","a las 8:28pm Claudia Sheinbaum acaba de rebasar el 60 de los votos.xochitl galvez pasa a 28.33.maynez llega a 8.7 según el PREP elecciones en méxico 2024","1","0","1","0"
"Político MX","@politicomx","19:59"," EleccionesMéxico2024 | “¡Queremos votar, queremos votar!, grita la ciudadana con lágrimas. Una joven expresó con llantos y gritos su malestar por el cierre de una casilla especial en Avenida México, en la @Alcaldia_Coy de la Ciudad de México.","elecciones en méxico 2024¡queremos votar,queremos votar!,grita la ciudadana con lágrimas.una joven expresó con llantos y gritos su malestar por el cierre de una casilla electoral especial en avenida méxico,en la alcaldia_coy de la ciudad de méxico.","0","0","0","1"
"OLYS👋TUS👁️👁️ TU👀 Y ESOS💋 QUE 🤔🙈🥰🤫","@OlysPM","19:59","Ejerciendo mi Derecho Civil, y un gran ORGULLO que una MUJER sea una PRESIDENTA DE MEXICO, porque se ha luchado y ya es hora que me toque ver esta gran alegría y orgullo.  EleccionesMéxico2024","ejerciendo mi derecho civil,y un gran orgullo que una mujer sea una presidenta de méxico,porque se ha luchado y ya es hora que me toque ver esta gran alegría y orgullo.elecciones en méxico 2024","0","1","0","1"
"Susana Briseño","@briseno_su89292","19:59","Todos ganamos en la Benito Juárez.  EleccionesMéxico2024 @LuisMendozaBJ es nuestro alcalde y hoy Benito Juárez seguirá como ejemplo de la mejor y más segura alcaldía del país. @LetyVarela quedó 🤡🤡 ya se va con su partido de 4ta.  EleccionesMéxico2024  cdmx","todos ganamos en la benito juárez.elecciones en méxico 2024 luismendozabj es nuestro alcalde y hoy benito juárez seguirá como ejemplo de la mejor y más segura alcaldía del país.letyvarela quedó ya se va con su partido de 4ta transformación.elecciones en méxico 2024 Ciudad de México","0","1","1","0"
"Ruido en la Red","@RuidoEnLaRed","19:59"," EleccionesMéxico2024 I El @INEMexico informó que 23 casillas no se instalaron y 29 fueron suspendidas.","elecciones en méxico 2024 i el INE México informó que 23 casilla electoral no se instalaron y 29 fueron suspendidas.","0","0","0","-1"
"Ramírez","@decread","19:59","Creo que al amigo de todos que está dentro del equipo de @claudia sheinbaum, le vio la cara a todos, porque les hizo creer que iban a ganar. Qué hermoso ver llorar a todos esos que se reían del pueblo.  EleccionesMéxico2024  ClaudiaPresidentaDeMéxico2024","creo que al amigo de todos que está dentro del equipo de claudia sheinbaum,le vio la cara a todos,porque les hizo creer que iban a ganar.qué hermoso ver llorar a todos esos que se reían del pueblo.elecciones en méxico 2024 claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
